X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID_Bouwens RAh RAm RAs DEdeg DEm DEs F160W rset dset zphot Z-bin
53.100235323 -27.89966795 11494.42 4925.649 1.9600000000000001e-31 3.3184e-32 8.624e-31 3.1598e-32 1.3138e-30 5.435099999999998e-32 1.4825e-30 7.2834e-32 1.1351999999999999e-30 9.48e-32 1.5358e-30 1.135e-31 1.5031999999999999e-30 2.353e-31 1.8816e-30 1.4539999999999998e-31 South 0.7082 0.0122 45.4627 8.0 0.0 107.0 97.0 1.0 2.91 3.388 0.1222506393861892 -99.0 1 GSWB-2240553587 3 32 24.05 -27 53 58.7 25.61 4 5 2.91 4.0
53.087801088999996 -27.89643477 12153.815 5119.486 4.0099999999999995e-32 3.6904999999999986e-32 3.138e-31 3.1903e-32 7.377999999999999e-31 5.8987e-32 9.971999999999999e-31 8.039799999999999e-32 9.315e-31 9.46e-32 1.2333999999999999e-30 9.47e-32 9.026e-31 2.3809999999999997e-31 1.3747e-30 1.357e-31 South 5.4021 0.3434 29.56900000000001 4.0 0.0 107.0 97.0 2.0 4.32 4.165 0.029135338345864705 -99.0 1 GSWB-2210753471 3 32 21.07 -27 53 47.1 25.19 4 5 4.32 4.0
53.100252841999996 -27.90422009 11493.441 4652.52 1.6739999999999998e-31 3.4647999999999997e-32 7.423e-31 3.4830999999999995e-32 1.1973e-30 5.666899999999999e-32 1.4359999999999999e-30 7.862899999999998e-32 1.4703e-30 1.081e-31 1.7933e-30 1.0859999999999996e-31 1.9071e-30 2.447e-31 2.0504e-30 1.5009999999999999e-31 South 1.1583 0.6898 19.6002 0.0 0.0 107.0 97.0 3.0 4.06 3.655 0.08003952569169957 -99.0 1 GSWB-2240754152 3 32 24.07 -27 54 15.2 24.78 4 5 4.06 4.0
53.095955563000004 -27.89311737 11721.445 5318.639 8.419999999999998e-32 4.6908999999999997e-32 5.251e-31 3.3245e-32 4.081e-31 5.953599999999998e-32 5.071999999999999e-31 8.076399999999999e-32 4.064e-31 9.699999999999999e-32 3.757e-31 1.019e-31 5.024999999999999e-31 2.412e-31 7.334e-31 1.4319999999999999e-31 South 1.1183 0.8663 -15.8768 0.0 0.0 0.0 0.0 1.5 3.49 3.383 0.023830734966592472 -99.0 1 GSWB-2230353352 3 32 23.03 -27 53 35.2 26.03 4 5 3.49 4.0
53.084840043 -27.89981538 12310.77 4916.602 1.8039999999999997e-31 3.5014e-32 4.1329999999999985e-31 3.2878999999999997e-32 6.5249999999999995e-31 5.6425e-32 6.385999999999999e-31 7.3383e-32 5.5289999999999985e-31 9.16e-32 4.087e-31 1.037e-31 3.5359999999999997e-31 2.4149999999999996e-31 1.0346999999999999e-30 1.4949999999999998e-31 South 0.9975 0.4005 -54.6153 0.0 0.0 107.0 0.0 3.0 3.49 3.134 0.0792873051224945 -99.0 1 GSWB-2203653592 3 32 20.36 -27 53 59.2 25.92 4 5 3.49 4.0
53.084268353 -27.89718203 12341.133999999998 5074.594 -1.19e-32 3.6722e-32 1.4529999999999998e-31 3.3671999999999987e-32 4.824e-31 6.0817e-32 2.3469999999999998e-31 8.8084e-32 4.4219999999999985e-31 1.1029999999999998e-31 5.1809999999999995e-31 1.1019999999999998e-31 6.367e-31 2.7879999999999996e-31 3.2189999999999997e-31 1.3759999999999999e-31 South 0.0081 0.9538 -87.4685 8.0 0.0 0.0 0.0 2.0 4.32 4.227 0.017481203007518792 -99.0 1 GSWB-2202253499 3 32 20.22 -27 53 49.9 26.97 4 5 4.32 4.0
53.08661467100001 -27.89598710000001 12216.736 5146.328 8.439999999999999e-32 3.6234e-32 2.641e-31 3.1170999999999995e-32 3.217e-31 5.386300000000001e-32 2.3309999999999996e-31 7.380999999999997e-32 4.328e-31 8.970000000000002e-32 3.8329999999999997e-31 8.63e-32 4.557e-31 2.3489999999999997e-31 2.983e-31 1.021e-31 South 99.0 99.0 99.0 1.0 0.0 0.0 0.0 3.0 3.58 3.178 0.08777292576419217 -99.0 1 GSWB-2207953456 3 32 20.79 -27 53 45.6 27.9 4 5 3.58 4.0
53.084051115 -27.89488472 12352.697 5212.429 2.62e-32 3.4587e-32 2.025e-31 3.1476e-32 5.940999999999999e-31 5.3741e-32 4.69e-31 7.649399999999996e-32 4.649e-31 8.369999999999999e-32 3.7359999999999997e-31 7.7e-32 8.791e-31 2.351e-31 3.456e-31 1.063e-31 South 0.0087 0.4594 -83.1876 8.0 0.0 0.0 0.0 2.0 4.22 4.181 0.007471264367816035 -99.0 1 GSWB-2201753416 3 32 20.17 -27 53 41.6 27.88 4 5 4.22 4.0
53.086334741 -27.89363215 12231.622 5287.621 8.069999999999996e-32 3.5929e-32 6.42e-31 3.1415e-32 1.4487999999999999e-30 5.489999999999997e-32 1.4688999999999995e-30 7.8263e-32 1.5313999999999999e-30 8.919999999999998e-32 1.6857e-30 7.28e-32 1.6705e-30 2.233e-31 1.7497e-30 1.1529999999999999e-31 South 1.1194 0.0428 46.6012 8.0 0.0 107.0 97.0 1.0 4.22 4.181 0.007471264367816035 -99.0 1 GSWB-2207253370 3 32 20.72 -27 53 37.0 25.17 4 5 4.22 4.0
53.073578162 -27.89222973 12908.126 5371.53 3.503e-31 3.3061999999999983e-32 2.6607999999999996e-30 3.0927e-32 4.1442999999999996e-30 5.514399999999997e-32 4.8119999999999986e-30 7.618899999999999e-32 4.2868e-30 9.4e-32 5.4899999999999995e-30 1.133e-31 0.0 0.0 6.2936e-30 1.415e-31 South 1.3298 0.7357 -72.3965 0.0 0.0 0.0 0.0 1.0 3.96 3.795 0.03326612903225807 -99.0 1 GSWB-2176653320 3 32 17.66 -27 53 32.0 23.9 4 5 3.96 4.0
53.121281972 -27.89120753 10378.403 5433.385 6.17e-32 2.9828999999999995e-32 3.1219999999999997e-31 2.745e-32 3.907e-31 4.8250999999999997e-32 5.421e-31 6.941799999999997e-32 4.127e-31 1.199e-31 6.643000000000001e-31 8.83e-32 9.783999999999999e-31 2.886e-31 7.629999999999998e-31 1.341e-31 South 37.2313 0.1507 -69.3921 6.0 0.0 0.0 0.0 3.0 4.27 3.412 0.16280834914610998 -99.0 1 GSWB-2291153283 3 32 29.11 -27 53 28.3 26.12 4 5 4.27 4.0
53.12268023 -27.8903592 10304.253 5484.285 1.105e-31 2.7084e-32 4.628e-31 2.7084e-32 6.286e-31 4.2577999999999994e-32 7.106999999999998e-31 5.715699999999999e-32 9.374e-31 8.88e-32 1.4544e-30 8.16e-32 2.4661999999999998e-30 2.567e-31 2.6385000000000002e-30 1.1539999999999999e-31 South 2.0635 0.5387 -28.2586 0.0 0.0 0.0 0.0 7.0 3.11 2.719 0.0951338199513382 -99.0 1 GSWB-2294453253 3 32 29.44 -27 53 25.3 24.75 4 5 3.11 4.0
53.120922838999995 -27.88996918 10397.449 5507.686 1.0039999999999996e-31 2.8609e-32 4.0689999999999995e-31 2.7388999999999997e-32 5.757e-31 4.7214e-32 4.553e-31 6.0817e-32 6.551999999999999e-31 9.689999999999999e-32 6.778e-31 7.099999999999997e-32 6.0119999999999986e-31 2.3699999999999996e-31 8.511e-31 1.093e-31 South 2.0392 0.0382 -1.883 8.0 0.0 0.0 0.0 1.0 3.87 3.602 0.05503080082135529 -99.0 1 GSWB-2290253239 3 32 29.02 -27 53 23.9 26.07 4 5 3.87 4.0
53.112023338 -27.88969547 10869.399 5524.084 6.19e-32 3.6965999999999985e-32 2.089e-31 3.2939999999999996e-32 3.525999999999999e-31 5.1972e-32 4.023e-31 7.4176e-32 3.382e-31 9.06e-32 3.7090000000000003e-31 1.067e-31 9.045e-31 2.289e-31 5.136e-31 1.403e-31 South 3.6998 0.41100000000000003 -76.0582 4.0 99.0 107.0 97.0 2.0 2.91 3.444 0.1365728900255754 0.4085 1 GSWB-2268953227 3 32 26.89 -27 53 22.7 25.38 4 5 2.91 4.0
53.116123213 -27.888895 10651.981000000002 5572.128000000002 -5.8999999999999985e-33 3.3671999999999987e-32 3.211e-31 2.6657e-32 8.932e-31 4.4408e-32 9.208e-31 6.051199999999998e-32 1.0442e-30 6.93e-32 1.1875e-30 9.22e-32 1.2709999999999998e-30 2.46e-31 1.4469999999999999e-30 1.197e-31 South 1.9411 0.0449 -53.7186 8.0 0.0 107.0 0.0 2.0 4.43 4.216 0.03941068139963159 0.0628 1 GSWB-2278653200 3 32 27.86 -27 53 20.0 25.41 4 5 4.43 4.0
53.116030436 -27.88617885 10656.91 5735.097 1.822e-31 3.739299999999999e-32 6.0469999999999995e-31 2.7938e-32 9.273e-31 4.6604e-32 8.89e-31 6.862499999999998e-32 1.0145999999999999e-30 7.85e-32 1.1783e-30 7.24e-32 1.2435999999999999e-30 2.264e-31 1.7685e-30 9.279999999999999e-32 South 1.3265 0.2502 52.762 0.0 0.0 107.0 0.0 3.0 3.82 3.27 0.11410788381742736 -99.0 1 GSWB-2278453102 3 32 27.84 -27 53 10.2 25.38 4 5 3.82 4.0
53.110023481999995 -27.885586 10975.479 5770.643 6.22e-32 3.641699999999998e-32 7.616e-31 3.1964e-32 1.5284e-30 5.575399999999999e-32 1.8381999999999997e-30 8.424099999999999e-32 1.6185e-30 9.16e-32 2.1212e-30 8.68e-32 2.2369999999999998e-30 2.36e-31 2.0375999999999998e-30 1.282e-31 South 2.8303 0.1729 -10.3321 4.0 0.0 107.0 97.0 1.5 4.37 4.158 0.03947858472998133 -99.0 1 GSWB-2264053827 3 32 26.4 -27 53 8.2 24.66 4 5 4.37 4.0
53.12092369 -27.8842745 10397.409 5849.3669999999975 6.83e-32 3.7637e-32 4.846e-31 3.1292999999999994e-32 6.981999999999999e-31 5.3558e-32 8.139e-31 6.667299999999999e-32 8.531999999999997e-31 8.939999999999998e-32 1.1169e-30 6.969999999999998e-32 1.2015e-30 2.3359999999999997e-31 1.0548e-30 9.5e-32 South 1.558 0.0494 -10.2991 8.0 0.0 0.0 97.0 2.0 4.11 3.641 0.09178082191780827 0.4634 1 GSWB-2290253034 3 32 29.02 -27 53 3.4 25.68 4 5 4.11 4.0
53.12263979 -27.88228632 10306.398 5968.659000000002 3.12e-32 3.519699999999998e-32 2.4129999999999996e-31 3.3184e-32 4.088e-31 5.038599999999998e-32 5.319e-31 7.124799999999997e-32 1.7679999999999999e-31 8.599999999999999e-32 4.591e-31 7.019999999999997e-32 6.659e-31 2.2989999999999996e-31 5.217e-31 9.3e-32 South 1.4311 0.0659 -59.2489 8.0 0.0 107.0 0.0 2.0 4.11 4.136 0.005088062622309158 -99.0 1 GSWB-2294252561 3 32 29.42 -27 52 56.1 26.74 4 5 4.11 4.0
53.119738156000004 -27.88100419 10460.287 6045.585 1.6139999999999999e-31 3.6234e-32 5.678999999999999e-31 2.7694e-32 4.729e-31 4.5323e-32 5.927e-31 6.624599999999997e-32 5.07e-31 9.689999999999999e-32 4.613e-31 9.18e-32 8.981e-31 2.294e-31 6.131e-31 1.3279999999999998e-31 South 0.01 0.6713 -14.3084 8.0 0.0 107.0 0.0 1.0 3.58 3.284 0.06462882096069875 0.06738999999999999 1 GSWB-2287352517 3 32 28.73 -27 52 51.7 27.15 4 5 3.58 4.0
53.122476673 -27.88101339 10315.049 6045.035 9.259999999999999e-32 3.2878999999999997e-32 3.367e-31 3.1658999999999995e-32 4.765e-31 5.489999999999997e-32 4.202e-31 7.136999999999997e-32 3.051e-31 9.609999999999999e-32 2.5769999999999997e-31 7.789999999999997e-32 2.05e-31 2.26e-31 4.450999999999999e-31 1.023e-31 South 3.8982 0.0436 89.4738 8.0 0.0 107.0 0.0 1.0 3.58 3.555 0.005458515283842775 0.1406 1 GSWB-2294052516 3 32 29.4 -27 52 51.6 26.54 4 5 3.58 4.0
53.109936811000004 -27.88054218 10980.107 6073.272 3.4590000000000003e-31 3.5746e-32 1.2146999999999998e-30 3.3428e-32 2.0202e-30 5.6425e-32 2.1981999999999996e-30 8.161799999999999e-32 2.2187e-30 9.14e-32 2.3776e-30 1.7949999999999999e-31 3.2422e-30 2.393e-31 4.1813e-30 2.01e-31 South 2.2208 0.4537 -24.7397 0.0 0.0 107.0 0.0 1.0 4.11 3.168 0.1843444227005871 -99.0 1 GSWB-2263852498 3 32 26.38 -27 52 49.8 24.36 4 5 4.11 4.0
53.113530905 -27.8801913 10789.494 6094.342 1.1949999999999999e-31 3.6722e-32 7.436e-31 3.3366999999999996e-32 8.433e-31 5.6425e-32 6.5639999999999995e-31 7.808e-32 5.918e-31 7.12e-32 7.25e-31 1.218e-31 5.165999999999998e-31 2.389e-31 6.762e-31 1.6309999999999998e-31 South 5.256 0.0068 -45.6794 8.0 0.0 107.0 0.0 1.0 3.32 3.495 0.04050925925925932 0.037110000000000004 1 GSWB-2272452486 3 32 27.24 -27 52 48.6 26.5 4 5 3.32 4.0
53.11024956 -27.87958703 10963.526000000002 6130.583000000001 5.3e-33 3.6783e-32 1.282e-31 3.2939999999999996e-32 4.235e-31 5.6181e-32 3.261e-31 7.643299999999997e-32 2.7559999999999997e-31 8.869999999999997e-32 5.695e-31 1.58e-31 6.3649999999999985e-31 2.419e-31 6.905e-31 2.044e-31 South 3.87 0.2691 -56.4821 4.0 0.0 107.0 97.0 2.0 4.16 3.929 0.044767441860465176 -99.0 1 GSWB-2264624667 3 32 26.46 -27 52 46.6 25.13 4 5 4.16 4.0
53.109458031 -27.87935989 11005.507 6144.2069999999985 3.5829999999999996e-31 3.8429999999999995e-32 2.2808e-30 3.2939999999999996e-32 3.1123e-30 5.874299999999999e-32 2.9325999999999997e-30 7.8263e-32 2.527e-30 9.269999999999999e-32 2.990199999999998e-30 1.119e-31 2.8217e-30 2.574e-31 2.6563999999999998e-30 1.696e-31 South 0.7166 0.9786 56.428000000000004 0.0 0.0 0.0 97.0 1.0 3.68 3.633 0.010042735042735076 -99.0 1 GSWB-2262752457 3 32 26.27 -27 52 45.7 24.67 4 5 3.68 4.0
53.113069304 -27.8794135 10813.979 6141.0080000000025 4.16e-32 3.7332e-32 2.787e-31 3.4526e-32 5.39e-31 5.8072e-32 4.4609999999999995e-31 8.308199999999999e-32 5.153e-31 7.34e-32 6.224e-31 1.287e-31 1.2559e-30 2.535e-31 1.1786e-30 1.639e-31 South 22.8395 0.1694 -48.7114 4.0 0.0 107.0 97.0 2.0 4.22 3.262 0.18352490421455936 -99.0 1 GSWB-2271352458 3 32 27.13 -27 52 45.8 24.72 4 5 4.22 4.0
53.121555727 -27.87870469 10363.893 6183.557 5.9e-32 3.3000999999999995e-32 2.735e-31 3.0682999999999996e-32 2.641e-31 4.886099999999999e-32 1.403e-31 6.868599999999999e-32 2.195e-31 8.509999999999998e-32 3.4619999999999996e-31 1.1699999999999996e-31 3.0829999999999996e-31 2.2649999999999997e-31 6.1029999999999995e-31 1.5749999999999998e-31 South 13.1111 0.2148 53.3611 0.0 0.0 0.0 0.0 2.0 2.76 2.9810000000000003 0.058776595744681 0.07948 1 GSWB-2291752433 3 32 29.17 -27 52 43.3 26.16 4 5 2.76 4.0
53.115526208999995 -27.878680100000004 10683.677 6185.021 1.244e-31 3.538e-32 1.244e-31 3.3061999999999983e-32 2.402e-31 5.971899999999999e-32 3.403e-31 8.393599999999999e-32 1.388e-31 8.859999999999997e-32 1.05e-31 1.052e-31 -1.0859999999999996e-31 2.3639999999999997e-31 5.2969999999999995e-31 1.244e-31 South 1.4125 0.0433 -36.6923 8.0 0.0 0.0 0.0 6.0 3.15 2.0180000000000002 0.2727710843373494 -99.0 -99 GSWB-2277352432 3 32 27.73 -27 52 43.2 27.07 4 5 3.15 4.0
53.098706655 -27.89135685 11575.577 5424.301 9.3e-33 3.7576e-32 3.155e-31 3.3854999999999996e-32 5.796e-31 5.843799999999997e-32 6.772e-31 8.0886e-32 8.459e-31 9.73e-32 5.993e-31 9.16e-32 7.27e-31 2.494e-31 8.154e-31 1.29e-31 South 0.0101 0.4116 -5.6791 8.0 0.0 107.0 0.0 1.5 4.01 3.988 0.0043912175648702185 0.01745 1 GSWB-2236953288 3 32 23.69 -27 53 28.8 26.08 4 5 4.01 4.0
53.101698823 -27.89073949 11416.908 5461.3719999999985 6.72e-32 3.8795999999999996e-32 3.048e-31 3.0988000000000003e-32 5.164e-31 5.770599999999999e-32 3.9359999999999996e-31 7.612799999999999e-32 1.7920000000000001e-31 1.039e-31 4.472999999999998e-31 1.033e-31 7.093e-31 2.469e-31 6.366e-31 1.2779999999999999e-31 South 1.8317 0.055999999999999994 67.251 8.0 0.0 0.0 0.0 2.0 3.63 3.241 0.08401727861771054 -99.0 1 GSWB-2244153267 3 32 24.41 -27 53 26.7 26.11 4 5 3.63 4.0
53.100825156000006 -27.88962127 11463.251 5528.4569999999985 1.26e-32 3.7819999999999997e-32 1.778e-31 3.2146999999999994e-32 3.135e-31 5.471700000000001e-32 3.86e-31 7.5335e-32 3.309e-31 9.39e-32 4.899999999999999e-31 9.349999999999999e-32 1.333e-31 2.1629999999999996e-31 5.363e-31 1.339e-31 South 1.3702 0.228 22.4449 0.0 0.0 0.0 0.0 2.0 4.11 3.5069999999999997 0.11800391389432488 -99.0 1 GSWB-2242053226 3 32 24.2 -27 53 22.6 26.85 4 5 4.11 4.0
53.081021306000004 -27.88960022 12513.471 5529.446999999999 2.26e-31 3.4281999999999996e-32 4.548e-31 3.2025e-32 5.264e-31 5.3192e-32 4.135e-31 7.2773e-32 3.452e-31 8.48e-32 5.707e-31 8.849999999999997e-32 3.785e-31 2.716e-31 9.176e-31 1.026e-31 South 1.2012 0.1069 35.7353 0.0 0.0 107.0 0.0 7.0 2.76 2.767 0.0018617021276596056 -99.0 1 GSWB-2194453225 3 32 19.44 -27 53 22.5 26.29 4 5 2.76 4.0
53.07693620000001 -27.88891592 12730.124 5570.428000000001 1.141e-31 3.4099e-32 4.501e-31 3.3489e-32 5.4389999999999994e-31 5.709599999999999e-32 6.459e-31 7.588399999999999e-32 7.001e-31 1.059e-31 6.256999999999999e-31 1.1439999999999998e-31 8.007e-31 2.355e-31 6.501999999999999e-31 1.4789999999999996e-31 South 1.6554 0.05 -2.019 8.0 0.0 107.0 0.0 1.0 3.68 3.411 0.05747863247863251 0.3284 1 GSWB-2184653200 3 32 18.46 -27 53 20.0 26.7 4 5 3.68 4.0
53.074560193 -27.88870623 12856.132 5582.9609999999975 1.8249999999999998e-31 3.2634999999999983e-32 6.28e-31 3.1415e-32 1.0642e-30 5.508299999999997e-32 1.0770999999999999e-30 7.069899999999999e-32 6.811e-31 6.259999999999998e-32 1.3396999999999999e-30 1.1029999999999998e-31 1.2099999999999999e-30 2.473e-31 1.8068e-30 1.459e-31 South 1.7775 0.0752 -76.5939 12.0 99.0 107.0 97.0 3.0 3.96 3.036 0.18629032258064515 -99.0 1 GSWB-2179053195 3 32 17.9 -27 53 19.5 25.96 4 5 3.96 4.0
53.085128822 -27.88573437 12295.716 5761.469 1.005e-31 3.5807e-32 2.8269999999999997e-31 3.3977e-32 3.9319999999999996e-31 5.410699999999997e-32 3.511e-31 7.570099999999997e-32 6.311e-31 7.879999999999999e-32 3.859e-31 7.82e-32 6.707999999999998e-31 2.285e-31 3.293e-31 9.32e-32 South 0.0095 0.1422 36.199 8.0 0.0 107.0 98.0 1.0 2.72 0.639 0.5594086021505377 -99.0 -99 GSWB-2204253087 3 32 20.42 -27 53 8.7 27.51 4 5 2.72 4.0
53.05892494 -27.88244367 13685.489 5958.3359999999975 6.551999999999999e-31 6.7954e-32 2.5565e-30 4.8250999999999997e-32 3.2572e-30 8.6925e-32 3.7248e-30 1.1779099999999998e-31 3.7279e-30 5.75e-32 4.7644999999999994e-30 9.06e-32 0.0 0.0 7.0227e-30 1.204e-31 South 0.7945 0.3605 -23.2044 0.0 0.0 107.0 97.0 7.0 3.19 3.1639999999999997 0.006205250596658664 -99.0 1 GSWB-2141452567 3 32 14.14 -27 52 56.7 24.47 4 5 3.19 4.0
53.062339905 -27.88134664 13504.41 6024.25 1.817e-31 3.4465e-32 5.213e-31 3.3793999999999996e-32 8.395e-31 5.843799999999997e-32 7.093e-31 8.076399999999999e-32 8.679999999999997e-31 5.46e-32 8.475e-31 8.109999999999999e-32 0.0 0.0 1.0517e-30 1.116e-31 South 4.3594 0.1747 -84.1091 4.0 0.0 0.0 97.0 1.0 3.19 3.373 0.04367541766109792 0.3342 1 GSWB-2149652528 3 32 14.96 -27 52 52.8 25.54 4 5 3.19 4.0
53.065424183999994 -27.87930399 13340.892 6146.888000000001 3.3199999999999994e-32 3.6539e-32 7.179999999999998e-32 3.4647999999999997e-32 2.8699999999999997e-31 5.7279e-32 1.16e-31 7.997099999999999e-32 2.255e-31 5.29e-32 2.6589999999999997e-31 6.84e-32 0.0 0.0 3.579999999999997e-31 1.019e-31 South 99.0 99.0 99.0 1.0 0.0 0.0 0.0 2.0 3.45 3.498 0.010786516853932594 -99.0 1 GSWB-2157052455 3 32 15.7 -27 52 45.5 26.44 4 5 3.45 4.0
53.080260708000004 -27.87617662 12554.085 6334.851 3.88e-32 3.556299999999998e-32 3.253e-31 3.4220999999999997e-32 3.8729999999999995e-31 5.7218e-32 3.8810000000000002e-31 8.405799999999996e-32 3.0769999999999997e-31 5.87e-32 4.829999999999999e-31 6.21e-32 2.8289999999999996e-31 2.5809999999999996e-31 4.1e-31 7.94e-32 South 0.7488 0.0377 -54.0041 8.0 0.0 0.0 0.0 2.0 3.49 3.2310000000000003 0.05768374164810688 -99.0 1 GSWB-2192652342 3 32 19.26 -27 52 34.2 27.17 4 5 3.49 4.0
53.077990578999994 -27.87093084 12674.602 6649.555 3.1999999999999997e-31 4.757999999999999e-32 9.012e-31 3.904e-32 1.4896e-30 6.2952e-32 1.5359e-30 1.0101599999999996e-31 1.716699999999999e-30 6.28e-32 1.9404e-30 6.179999999999997e-32 2.3137999999999997e-30 2.9579999999999996e-31 2.5371999999999997e-30 8.869999999999997e-32 South 7.7789 0.1262 57.098 4.0 0.0 107.0 97.0 7.0 3.82 3.409 0.08526970954356848 -99.0 1 GSWB-2187152153 3 32 18.71 -27 52 15.3 25.35 4 5 3.82 4.0
53.061116808 -27.87580441 13569.444 6356.752 -1.11e-32 3.4281999999999996e-32 6.0249999999999995e-31 3.1476e-32 1.1437999999999999e-30 5.447299999999999e-32 1.3849e-30 7.3017e-32 1.6881e-30 5.59e-32 2.5152999999999997e-30 6.87e-32 0.0 0.0 3.4797e-30 8.75e-32 South 1.9663 0.6802 -73.1153 0.0 0.0 107.0 97.0 2.0 3.4 3.99 0.13409090909090915 0.1384 1 GSWB-2146652329 3 32 14.66 -27 52 32.9 24.24 4 5 3.4 4.0
53.061640151999995 -27.8730226 13541.77 6523.675 1.387e-31 3.513599999999998e-32 1.877e-31 3.1841999999999987e-32 3.3450000000000003e-31 5.3558e-32 2.6649999999999996e-31 7.698199999999999e-32 3.4439999999999994e-31 5.32e-32 4.597e-31 6.049999999999998e-32 0.0 0.0 7.85e-31 8.789999999999999e-32 South 1.4154 0.4179 54.7051 0.0 0.0 0.0 0.0 7.0 4.11 2.342 0.34598825831702545 -99.0 -99 GSWB-2147952229 3 32 14.79 -27 52 22.9 26.47 4 5 4.11 4.0
53.057403296000004 -27.86389153 13766.781 7071.424 -2.1299999999999997e-32 3.5441e-32 8.48e-32 4.2882999999999985e-32 1.6149999999999999e-31 6.886899999999998e-32 4.6399999999999995e-32 9.0707e-32 1.472e-31 5.36e-32 2.5319999999999997e-31 5.8e-32 0.0 0.0 3.037e-31 8.089999999999998e-32 South 1.4873 0.9890000000000001 -26.4314 4.0 0.0 0.0 0.0 6.0 3.49 3.366 0.027616926503340786 -99.0 1 GSWB-2137851500 3 32 13.78 -27 51 50.0 26.72 4 5 3.49 4.0
53.108962566 -27.84692522 11032.003 8090.286 1.24e-31 3.769799999999998e-32 2.292e-31 3.4160000000000003e-32 3.1329999999999997e-31 5.3497e-32 2.4589999999999998e-31 7.136999999999997e-32 2.287e-31 5.23e-32 2.6e-31 5.509999999999999e-32 2.603e-31 2.399e-31 4.502e-31 6.78e-32 South 0.9957 0.8548 10.5422 0.0 0.0 107.0 0.0 7.0 3.49 2.988 0.11180400890868596 -99.0 1 GSWB-2261450488 3 32 26.14 -27 50 48.8 26.5 4 5 3.49 4.0
53.081718964 -27.85394931 12477.188 7668.517 5.23e-32 4.7884999999999996e-32 2.112e-31 3.1719999999999994e-32 2.8639999999999998e-31 5.221599999999997e-32 3.3399999999999997e-31 8.064199999999999e-32 3.117e-31 4.86e-32 2.353e-31 4.7e-32 4.184e-31 1.592e-31 3.647999999999999e-31 6.059999999999998e-32 South 0.13699999999999998 0.05 -77.7124 8.0 0.0 0.0 0.0 2.0 3.68 3.515 0.03525641025641026 -99.0 1 GSWB-2196151142 3 32 19.61 -27 51 14.2 27.33 4 5 3.68 4.0
53.062800122 -27.86018499 13480.622 7293.9630000000025 1.905e-31 3.861299999999998e-32 5.911e-31 3.0194999999999996e-32 7.108e-31 4.879999999999998e-32 6.984999999999999e-31 7.069899999999999e-32 7.277999999999998e-31 5.61e-32 8.217e-31 5.36e-32 0.0 0.0 8.689e-31 7.889999999999999e-32 South 1.1224 0.8748 -25.0028 0.0 0.0 107.0 0.0 3.0 3.45 3.415 0.007865168539325873 0.09473999999999999 1 GSWB-2150651366 3 32 15.06 -27 51 36.6 26.04 4 5 3.45 4.0
53.061805116 -27.85822319 13533.461 7411.645 -4.2599999999999994e-32 3.5868e-32 2.888e-31 3.2757e-32 4.501e-31 5.5571e-32 5.1719999999999995e-31 7.2468e-32 5.7e-31 5.759999999999997e-32 5.135e-31 5.69e-32 0.0 0.0 4.749e-31 7.33e-32 South 99.0 99.0 99.0 1.0 0.0 0.0 97.0 2.0 4.11 4.176 0.012915851272015623 0.01791 1 GSWB-2148351296 3 32 14.83 -27 51 29.6 26.46 4 5 4.11 4.0
53.059925613000004 -27.851543 13633.367 7812.406 5.9e-32 3.812499999999998e-32 3.0719999999999996e-31 3.3854999999999996e-32 5.225e-31 5.404599999999997e-32 5.952e-31 7.2773e-32 6.315999999999998e-31 6.41e-32 7.5499999999999985e-31 6.57e-32 9.281999999999999e-31 2.236e-31 9.236e-31 8.66e-32 South 0.0099 0.0478 6.6536 12.0 0.0 0.0 97.0 2.0 3.11 3.938 0.20145985401459865 0.1623 1 GSWB-2143851056 3 32 14.38 -27 51 5.6 25.36 4 5 3.11 4.0
53.108662062 -27.76647035 11048.499 12917.576 1.09e-31 3.812499999999998e-32 1.0599999999999998e-31 3.1476e-32 2.535e-31 5.3375e-32 2.014e-31 7.661599999999997e-32 1.7269999999999994e-31 3.77e-32 2.56e-31 5.67e-32 1.6510000000000002e-31 2.2219999999999998e-31 3.2509999999999996e-31 6.959999999999999e-32 South 0.01 0.3133 -33.8948 8.0 0.0 107.0 0.0 7.0 3.87 3.133 0.15133470225872692 -99.0 1 GSWB-2260745592 3 32 26.07 -27 45 59.2 27.66 4 5 3.87 4.0
53.09093762 -27.75543563 11989.683 13579.484 2.1e-32 3.6904999999999986e-32 3.1149999999999995e-31 3.355e-32 2.598e-31 5.215499999999997e-32 4.35e-31 7.4298e-32 3.811999999999999e-31 3.78e-32 4.0259999999999995e-31 7.309999999999997e-32 2.9049999999999998e-31 2.2069999999999998e-31 4.154e-31 9.609999999999999e-32 South 1.2848 0.7659 -15.9995 0.0 0.0 107.0 0.0 2.0 3.32 3.0380000000000003 0.06527777777777767 -99.0 1 GSWB-2218245195 3 32 21.82 -27 45 19.5 27.32 4 5 3.32 4.0
