X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID(Fink) IAU IAU2 RA Dec ZPhot b_ZPhot B_ZPhot 1500Mag b_1500Mag B_1500Mag
189.1229845 62.273611415 13289.341 12345.271 -3.66e-32 3.5502e-32 -4.8499999999999995e-32 3.1170999999999995e-32 8.24e-32 5.1118e-32 2.0449999999999997e-31 6.4538e-32 2.777e-31 5.28e-32 2.5429999999999998e-31 5.519999999999999e-32 -4.999999999999999e-32 1.68e-31 2.8359999999999998e-31 7.64e-32 North 66.0606 0.0454 24.0395 14.0 0.0 107.0 0.0 6.0 5.34 5.296 0.006940063091482586 -99.0 1 z5_GND_11014 HRG14 J123629.53+621624.9 189.123032 62.273594 5.34 1.26 5.77 -18.85 -19.09 -18.5
189.11797223 62.211332213999995 13435.643999999998 8608.757 4.7099999999999995e-32 3.519699999999998e-32 1.6599999999999997e-32 2.7145e-32 9.71e-32 4.550599999999998e-32 2.315e-31 5.593699999999999e-32 1.9170000000000002e-31 6.83e-32 2.636e-31 6.599999999999997e-32 2.156e-31 1.6399999999999995e-31 2.065e-31 9.789999999999999e-32 North 99.0 99.0 99.0 1.0 0.0 107.0 0.0 2.0 5.34 5.215 0.01971608832807571 -99.0 1 z5_GND_32295 HRG14 J123628.32+621240.9 189.117996 62.21135699999999 5.34 4.64 5.63 -19.91 -20.11 -19.63
189.12417374 62.242215948 13259.181999999999 10461.491 4.5999999999999996e-32 3.605099999999998e-32 4.5e-33 2.9828999999999995e-32 2.7969999999999997e-31 5.062999999999999e-32 4.988e-31 6.179300000000001e-32 2.923e-31 8.869999999999997e-32 5.8439999999999994e-31 5.6e-32 0.0 0.0 5.600999999999999e-31 7.159999999999997e-32 North 1.0954 0.8486 -28.410999999999998 0.0 0.0 0.0 0.0 1.5 5.34 5.837999999999999 0.07854889589905352 0.3574 -99 z5_GND_21873 HRG14 J123629.80+621432.0 189.124161 62.24221800000001 5.34 4.81 5.57 -20.16 -20.23 -19.84
189.15119119999997 62.233216081 12504.85 9920.439 -9.499999999999999e-33 3.4281999999999996e-32 -6.639999999999999e-32 3.2085999999999995e-32 1.6100000000000002e-31 5.069099999999999e-32 2.5449999999999997e-31 6.313499999999997e-32 4.567999999999999e-31 9.11e-32 3.5229999999999997e-31 5.309999999999999e-32 2.177e-31 1.8739999999999997e-31 2.231e-31 7.4e-32 North 6.2549 0.466 -88.0975 4.0 0.0 107.0 0.0 2.0 5.34 5.353 0.0020504731861198584 -99.0 1 z5_GND_25053 HRG14 J123636.30+621359.6 189.15126 62.233215 5.34 0.98 5.72 -19.48 -19.73 -19.05
189.12576869999998 62.245902491 13214.261 10682.612 9.55e-32 3.5807e-32 1.89e-32 2.7938e-32 2.136e-31 4.501799999999998e-32 5.0159999999999975e-31 5.691299999999999e-32 3.685e-31 9.66e-32 3.6079999999999995e-31 5.73e-32 2.525e-31 1.734e-31 4.216e-31 6.93e-32 North 2.374 0.5422 -5.3012 0.0 0.0 107.0 0.0 4.0 5.34 5.291 0.0077287066246055965 -99.0 1 z5_GND_20529 HRG14 J123630.19+621445.3 189.125778 62.245922 5.34 4.92 5.53 -20.2 -20.26 -19.94
189.26643658 62.209156133 9282.62 8475.857 6.28e-32 3.946699999999999e-32 1.6199999999999998e-31 3.0133999999999997e-32 1.0537e-30 4.940999999999998e-32 2.1044e-30 6.112199999999997e-32 2.0115999999999997e-30 5.25e-32 2.4228e-30 5.54e-32 2.5421e-30 1.669e-31 2.5516999999999998e-30 7.44e-32 North 0.9279999999999999 0.5338 -44.8392 0.0 0.0 0.0 0.0 1.0 5.35 5.181 0.026614173228346395 0.7591 1 z5_GND_33094 HRG14 J123703.95+621233.0 189.266449 62.209164 5.35 5.19 5.43 -21.09 -21.18 -21.1
189.16702755 62.267797816999995 12060.212 11994.867 -1.3e-33 3.8734999999999986e-32 -1.4099999999999995e-32 2.8914e-32 2.343e-31 4.947099999999998e-32 3.3009999999999997e-31 6.045099999999998e-32 4.893e-31 9.699999999999999e-32 5.338e-31 5.349999999999997e-32 1.81e-31 1.4749999999999999e-31 4.428e-31 7e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 2.0 5.35 6.2810000000000015 0.14661417322834674 -99.0 -99 z5_GND_12796 HRG14 J123640.09+621604.1 189.167038 62.267803 5.35 4.84 5.99 -19.04 -19.45 -18.94
189.09494133 62.239457056999996 14076.396 10297.46 -1.71e-32 3.7759e-32 2.16e-32 2.9279999999999996e-32 3.4200000000000002e-31 4.812899999999999e-32 7.251999999999997e-31 6.398899999999997e-32 6.0719999999999985e-31 9.599999999999999e-32 7.743e-31 5.86e-32 8.323999999999998e-31 1.846e-31 9.762999999999999e-31 7.379999999999997e-32 North 13.6669 0.0244 35.0333 12.0 0.0 0.0 0.0 1.5 5.35 5.318 0.005039370078740162 -99.0 1 z5_GND_22822 HRG14 J123622.79+621422.1 189.09494 62.23946 5.35 5.0 5.5 -20.18 -20.27 -20.01
189.17789736 62.273157489 11756.471000000001 12316.184 -3.41e-32 3.8307999999999997e-32 -4.61e-32 2.9951e-32 1.7399999999999998e-32 4.971499999999999e-32 4.309999999999999e-32 6.368399999999997e-32 2.089e-31 1.191e-31 1.554e-31 7.169999999999997e-32 2.212e-31 2.369e-31 2.565e-31 1.0869999999999996e-31 North 99.0 99.0 99.0 1.0 0.0 107.0 0.0 6.0 5.35 6.625 0.2007874015748032 -99.0 -99 z5_GND_10699 HRG14 J123642.67+621623.4 189.177811 62.273163 5.35 4.84 5.43 -19.7 -19.81 -19.37
189.18880296 62.323070081000004 11450.195 15310.729 -1.4099999999999995e-32 3.2757e-32 4.12e-32 4.1662999999999994e-32 1.009e-31 6.649e-32 5.28e-32 9.3574e-32 4.79e-32 1.6239999999999995e-31 1.4779999999999996e-31 6.57e-32 0.0 0.0 1.588e-31 8.949999999999992e-32 North 0.01 0.05 36.1861 14.0 0.0 0.0 0.0 6.0 5.35 6.8320000000000025 0.233385826771654 -99.0 -99 z5_GND_5348 HRG14 J123645.31+621923.0 189.188812 62.323067 5.35 1.13 6.07 -19.47 -19.63 -18.98
189.27343852 62.228354455 9087.54 9627.881 -3.11e-32 3.8856999999999995e-32 -5.94e-32 2.9036e-32 3.481e-31 5.3253e-32 6.522e-31 6.3806e-32 5.466e-31 5.03e-32 6.504999999999999e-31 5.68e-32 3.8770000000000003e-31 2.052e-31 6.3139999999999995e-31 7.34e-32 North 4.2413 0.1294 49.0402 4.0 0.0 107.0 0.0 2.0 5.35 5.3679999999999986 0.002834645669291305 -99.0 1 z5_GND_26807 HRG14 J123705.64+621342.1 189.273499 62.228371 5.35 5.17 5.51 -20.69 -20.77 -20.57
189.26056065 62.268268237 9448.747 12022.493999999999 5.480000000000001e-32 3.8551999999999977e-32 8e-33 2.9767999999999996e-32 3.7520000000000003e-31 4.7884999999999996e-32 7.125e-31 6.0817e-32 8.721e-31 5.59e-32 7.876999999999997e-31 5.8e-32 8.690999999999998e-31 1.4539999999999998e-31 8.518999999999998e-31 7.82e-32 North 1.0249 0.0494 -10.1163 8.0 0.0 107.0 0.0 1.5 5.35 5.495 0.022834645669291408 -99.0 1 z5_GND_12659 HRG14 J123702.55+621605.8 189.26062 62.268284 5.35 5.17 5.51 -20.35 -20.43 -20.22
189.28956327 62.203677727 8635.348 8147.646 1.1999999999999998e-33 4.0015999999999987e-32 5.559999999999997e-32 3.0682999999999996e-32 1.371e-31 5.001999999999999e-32 2.5729999999999997e-31 6.8991e-32 3.353999999999999e-31 5.44e-32 2.362e-31 5.969999999999997e-32 2.562e-31 1.9469999999999997e-31 4.102e-31 7.789999999999997e-32 North 0.0095 0.4577 31.8615 8.0 99.0 107.0 0.0 2.0 5.35 5.171 0.028188976377952663 0.1583 1 z5_GND_34905 HRG14 J123709.50+621213.4 189.289597 62.203724 5.35 4.81 5.63 -20.28 -20.41 -20.01
189.40361355 62.207460485 5444.861 8380.423 -3.68e-32 4.367599999999998e-32 1.009e-31 4.0564999999999997e-32 1.8039999999999997e-31 6.71e-32 4.528e-31 8.448499999999999e-32 3.024e-31 5.019999999999998e-32 3.5840000000000007e-31 6.37e-32 0.0 0.0 1.8989999999999998e-31 8.58e-32 North 1.0877 0.05 21.0579 8.0 0.0 107.0 98.0 7.0 5.35 4.982 0.05795275590551172 -99.0 1 z5_GND_33674 HRG14 J123736.86+621226.8 189.403564 62.207455 5.35 1.03 5.64 -19.68 -19.78 -19.19
189.26115774 62.20398482 9430.138 8165.4980000000005 -1.4399999999999999e-32 3.812499999999998e-32 5.25e-32 3.3732999999999997e-32 8.050000000000001e-32 5.117899999999997e-32 8.34e-32 6.411099999999997e-32 1.57e-31 5.37e-32 1.5349999999999998e-31 7.22e-32 4.929e-31 1.6269999999999999e-31 3.796e-31 9.72e-32 North 99.0 99.0 99.0 1.0 99.0 107.0 0.0 6.0 5.36 5.145 0.033805031446541 -99.0 1 z5_GND_34362 HRG14 J123702.67+621214.2 189.261108 62.203945 5.36 1.1 5.63 -20.31 -20.55 -19.88
189.15635902 62.210008518 12361.951000000001 8527.819 -2.14e-32 3.8673999999999987e-32 2.4999999999999997e-32 2.7998999999999995e-32 4.1209999999999995e-31 4.2089999999999995e-32 8.913e-31 5.2704e-32 9.713999999999999e-31 9.56e-32 1.0744999999999999e-30 7.099999999999997e-32 9.866e-31 1.796e-31 1.0742e-30 8.34e-32 North 0.0879 0.8121 22.0762 8.0 0.0 0.0 0.0 1.5 5.36 5.465 0.016509433962264078 -99.0 1 z5_GND_32925 HRG14 J123637.52+621236.0 189.156342 62.210011 5.36 5.14 5.49 -20.06 -20.16 -19.99
189.2213704 62.177359122 10543.546999999999 6567.738 -1.02e-32 4.422499999999999e-32 -2.8799999999999997e-32 3.3854999999999996e-32 -1.159e-31 5.050799999999998e-32 8.25e-32 6.2037e-32 1.47e-31 4.9199999999999995e-32 5.6759999999999995e-31 5.49e-32 1.2338e-30 1.995e-31 1.6906999999999994e-30 8.17e-32 North 2.9142 0.4762 -32.429 0.0 0.0 0.0 0.0 6.0 5.37 6.53 0.18210361067503927 -99.0 -99 z5_GND_3533 HRG14 J123653.12+621038.4 189.221344 62.177345 5.37 3.17 6.34 -19.66 -20.02 -18.5
189.13720607 62.260640228 12893.445 11566.396 2.18e-32 3.8917999999999995e-32 -1.06e-32 3.3000999999999995e-32 1.7269999999999994e-31 5.3497e-32 3.931e-31 6.880799999999998e-32 4.345e-31 8.439999999999999e-32 4.1979999999999985e-31 5.769999999999997e-32 3.981e-31 1.88e-31 4.9049999999999995e-31 7.36e-32 North 0.5491 0.9229999999999999 -8.9092 0.0 0.0 0.0 0.0 2.0 5.37 5.902 0.08351648351648353 -99.0 -99 z5_GND_15270 HRG14 J123632.93+621538.3 189.137222 62.26063900000001 5.37 4.51 5.7 -19.56 -19.75 -19.24
189.26263758 62.191963868 9388.354 7444.262 9.23e-32 4.0991999999999997e-32 -7.199999999999997e-33 3.2329999999999987e-32 1.2789999999999999e-31 5.032499999999997e-32 3.132e-31 6.423299999999997e-32 2.9949999999999997e-31 4.73e-32 5.028999999999999e-31 5.309999999999999e-32 1.4179999999999999e-31 1.9479999999999999e-31 4.579999999999999e-31 6.679999999999997e-32 North 1.2021 0.1333 0.6803 0.0 0.0 0.0 0.0 4.0 5.37 5.721 0.055102040816326525 -99.0 -99 z5_GND_38295 HRG14 J123703.04+621131.0 189.26265 62.19195600000001 5.37 0.98 5.61 -18.91 -19.2 -18.55
189.29170705 62.216376141000005 8576.108 8909.608 3.21e-32 3.9405999999999983e-32 -1.62e-32 2.9646e-32 1.053e-31 4.9898e-32 2.6959999999999998e-31 6.4599e-32 2.969e-31 4.999999999999999e-32 3.534e-31 5.46e-32 3.8899999999999994e-31 1.505e-31 3.4729999999999996e-31 7.24e-32 North 0.154 0.4669 -8.4062 8.0 0.0 107.0 0.0 2.0 5.37 5.96 0.09262166405023546 -99.0 -99 z5_GND_30804 HRG14 J123710.02+621258.9 189.291733 62.21635799999999 5.37 4.71 5.72 -19.43 -19.58 -19.04
189.13262671 62.22673276 13024.348999999998 9532.135 -7.0000000000000006e-34 3.538e-32 6.129999999999999e-32 3.3671999999999987e-32 3.690999999999999e-31 5.178899999999999e-32 7.1629999999999996e-31 6.868599999999999e-32 6.264999999999999e-31 8.029999999999999e-32 7.69e-31 5.86e-32 6.212e-31 1.598e-31 7.048e-31 7.76e-32 North 0.3953 0.5407 36.3962 8.0 0.0 0.0 0.0 2.0 5.37 5.648 0.04364207221350072 -99.0 -99 z5_GND_27366 HRG14 J123631.83+621336.2 189.132629 62.22673399999999 5.37 4.94 5.56 -19.97 -20.01 -19.67
189.26619966 62.26898439399999 9291.331 12065.548 -2e-34 4.025999999999998e-32 1.6399999999999995e-32 3.0865999999999994e-32 2.158e-31 4.879999999999998e-32 3.2429999999999997e-31 6.7039e-32 3.61e-31 6.16e-32 4.324e-31 5.66e-32 4.534e-31 2.075e-31 4.2579999999999985e-31 7.169999999999997e-32 North 0.1937 0.0772 52.6056 8.0 0.0 0.0 0.0 2.0 5.38 4.932 0.07021943573667717 -99.0 1 z5_GND_12430 HRG14 J123703.89+621608.4 189.26622 62.269001 5.38 4.89 5.71 -19.33 -19.44 -19.02
189.35344259 62.250752526999996 6853.464 10974.693000000001 -3.24e-32 3.9528e-32 6.599999999999997e-32 3.1476e-32 4.8399999999999985e-31 5.0874e-32 1.2896000000000001e-30 6.6368e-32 1.5381999999999995e-30 6.039999999999997e-32 1.8928999999999997e-30 6.769999999999998e-32 2.173e-30 1.9339999999999999e-31 2.1272999999999997e-30 8.32e-32 North 0.7070000000000001 0.05 -0.6976 8.0 0.0 107.0 0.0 1.0 5.38 5.6720000000000015 0.04576802507837016 -99.0 -99 z5_GND_18617 HRG14 J123724.83+621502.8 189.353439 62.250774 5.38 5.2 5.49 -21.59 -21.63 -21.45
189.14479639 62.316796691 12677.108 14935.497 -7.8e-33 4.0931e-32 -4.75e-32 3.3610999999999993e-32 9.279999999999999e-32 5.3619e-32 2.7969999999999997e-31 6.8076e-32 -3.8069999999999996e-31 1.5019999999999999e-31 2.398e-31 7.14e-32 0.0 0.0 3.5909999999999965e-31 9.689999999999999e-32 North 2.9021 0.0418 53.1432 12.0 0.0 0.0 0.0 6.0 5.38 6.982 0.2510971786833857 -99.0 -99 z5_GND_6300 HRG14 J123634.75+621900.5 189.144775 62.316811 5.38 0.9 5.61 -18.88 -19.1 -18.21
189.20490525 62.29894372 11001.968 13862.925 2.1e-32 3.6904999999999986e-32 2.9999999999999998e-33 2.9279999999999996e-32 2.091e-31 4.794599999999998e-32 3.903e-31 6.429399999999997e-32 3.4869999999999994e-31 5.36e-32 3.8109999999999996e-31 5.34e-32 4.22e-31 7.74e-32 3.97e-31 6.679999999999997e-32 North 1.3332 0.4504 79.6568 0.0 0.0 0.0 0.0 1.5 5.38 5.297999999999999 0.012852664576802623 -99.0 1 z5_GND_7157 HRG14 J123649.18+621756.2 189.20491 62.298958 5.38 1.05 5.68 -19.13 -19.35 -18.68
189.06288364 62.276131055 14966.667 12499.966 -1.1799999999999994e-32 3.2573999999999995e-32 2.53e-32 3.4587e-32 1.4929999999999998e-31 5.6242e-32 3.2119999999999996e-31 7.2651e-32 2.89e-31 5.45e-32 3.9659999999999996e-31 9.65e-32 0.0 0.0 3.8299999999999995e-31 1.3529999999999996e-31 North 0.01 0.0507 83.8883 14.0 0.0 107.0 98.0 2.0 5.39 4.5760000000000005 0.1273865414710484 -99.0 1 z5_GND_45184 HRG14 J123615.09+621634.1 189.062866 62.27615 5.39 0.91 5.66 -18.33 -18.68 -17.82
189.20551525 62.171967826999996 10987.673 6244.364000000001 -5.59e-32 4.5993999999999997e-32 3.24e-32 3.9710999999999996e-32 -2.6499999999999995e-32 6.350099999999998e-32 3.9229999999999996e-31 7.948299999999998e-32 5.045e-31 7.15e-32 6.448999999999999e-31 8.519999999999999e-32 6.592e-31 2.529e-31 8.473e-31 1.1429999999999998e-31 North 20.486 0.1605 -55.9893 6.0 0.0 0.0 0.0 6.0 5.39 6.242000000000001 0.13333333333333353 -99.0 -99 z5_GND_2791 HRG14 J123649.33+621019.1 189.205536 62.171963 5.39 3.85 5.57 -20.35 -20.45 -19.91
189.35574036 62.195460798999996 6782.76 7657.319 -5.16e-32 4.025999999999998e-32 -2.6499999999999995e-32 2.9767999999999996e-32 1.9199999999999999e-31 4.965399999999999e-32 4.8840000000000005e-31 6.392799999999997e-32 3.763e-31 4.5999999999999996e-32 4.9779999999999994e-31 5.98e-32 2.9559999999999996e-31 2.342e-31 5.225e-31 8.21e-32 North 0.311 0.3591 61.9978 8.0 0.0 0.0 0.0 2.0 5.39 5.68 0.04538341158059469 -99.0 -99 z5_GND_37205 HRG14 J123725.38+621143.7 189.355759 62.19546500000001 5.39 4.53 5.63 -19.24 -19.45 -18.95
189.10321127 62.2197006 13847.575 9111.612 -2.33e-32 2.6535e-32 5.759999999999997e-32 2.867e-32 3.169e-31 4.7153e-32 6.4010000000000006e-31 5.691299999999999e-32 5.828e-31 9.409999999999999e-32 8.01e-31 7.45e-32 9.239e-31 1.556e-31 7.85e-31 8.130000000000001e-32 North 1.5779 0.5356 -57.6216 0.0 0.0 0.0 0.0 1.0 5.39 5.472 0.012832550860719992 -99.0 1 z5_GND_29671 HRG14 J123624.77+621310.9 189.103226 62.21970400000001 5.39 5.12 5.55 -20.15 -20.25 -20.0
189.36600382 62.196178725 6495.604 7700.981 -8.519999999999999e-32 4.1357999999999987e-32 -5.699999999999999e-33 2.8059999999999995e-32 1.6100000000000002e-31 4.6177e-32 5.51e-31 6.368399999999997e-32 4.653e-31 4.49e-32 5.127e-31 6.03e-32 0.0 0.0 5.161e-31 8.279999999999999e-32 North 0.6506 0.0761 5.4146 8.0 0.0 0.0 0.0 2.0 5.39 5.5070000000000014 0.01830985915492985 -99.0 -99 z5_GND_37006 HRG14 J123727.84+621146.2 189.365982 62.196171 5.39 5.02 5.64 -19.52 -19.67 -19.3
189.23907638 62.281025308000004 10048.71 12787.722 4.82e-32 2.8426e-32 1.6899999999999995e-32 2.5192999999999996e-32 1.469e-31 4.0564999999999997e-32 2.044e-31 5.3131e-32 2.186e-31 4.8399999999999996e-32 2.4589999999999998e-31 4.999999999999999e-32 2.23e-31 1.991e-31 2.2149999999999996e-31 6.969999999999998e-32 North 3.2507 0.0644 -17.5203 12.0 0.0 107.0 0.0 2.0 5.39 5.2189999999999985 0.02676056338028173 0.2823 1 z5_GND_9255 HRG14 J123657.39+621651.6 189.239105 62.281002 5.39 4.36 5.72 -19.67 -19.84 -19.25
189.20413118 62.247084261000005 11024.735 10751.365 -5.019999999999998e-32 3.721e-32 -5.629999999999997e-32 3.1170999999999995e-32 1.197e-31 5.2704e-32 1.232e-31 7.2651e-32 6.969999999999998e-32 7.519999999999997e-32 2.4539999999999996e-31 6.16e-32 -4.38e-32 1.5159999999999999e-31 2.412e-31 8.3e-32 North 90.6468 0.0277 -17.9415 14.0 0.0 0.0 0.0 6.0 5.39 6.3660000000000005 0.15273865414710502 -99.0 -99 z5_GND_20169 HRG14 J123648.99+621449.5 189.204132 62.247089 5.39 1.88 6.08 -18.37 -18.94 -17.46
189.18184354 62.251169968 11647.265 10996.85 -1.47e-32 3.599e-32 5.5e-33 3.3489e-32 1.23e-31 5.679099999999999e-32 1.967e-31 7.216299999999997e-32 4.0399999999999996e-32 1.327e-31 2.167e-31 6.5e-32 4.06e-31 1.9519999999999998e-31 3.239e-31 8.31e-32 North 0.0148 0.05 39.3074 8.0 0.0 0.0 0.0 2.0 5.39 5.749 0.056181533646322376 -99.0 -99 z5_GND_18467 HRG14 J123643.64+621504.3 189.181839 62.251186 5.39 4.23 5.77 -19.98 -20.13 -19.55
189.06429227 62.274321155 14927.624 12391.271999999999 1.4799999999999998e-32 2.7145e-32 -5.999999999999999e-34 3.2146999999999994e-32 2.358e-31 4.9898e-32 4.452e-31 6.929599999999997e-32 5.614999999999998e-31 5.68e-32 5.6799999999999985e-31 9.56e-32 0.0 0.0 8.145e-31 1.24e-31 North 0.0092 0.0491 52.1241 8.0 0.0 107.0 0.0 2.0 5.39 5.154 0.03693270735524253 -99.0 1 z5_GND_45250 HRG14 J123615.42+621627.5 189.06427 62.274292 5.39 4.74 5.65 -19.67 -19.88 -19.48
189.11035314 62.225450321000004 13647.223 9456.219000000001 -1.1e-32 3.721e-32 6.28e-32 2.5437e-32 3.7909999999999995e-31 4.2272999999999987e-32 1.0132e-30 5.6242e-32 1.1002e-30 8.509999999999998e-32 1.1482999999999998e-30 6.01e-32 8.956999999999998e-31 1.598e-31 1.1834999999999998e-30 8.27e-32 North 1.6269 0.3077 -28.9444 0.0 0.0 0.0 0.0 1.0 5.4 5.403 0.000468749999999879 -99.0 1 z5_GND_27819 HRG14 J123626.48+621331.6 189.110336 62.225437 5.4 5.26 5.52 -20.89 -20.92 -20.74
189.16979630000003 62.277293934 11982.39 12564.562 3.9299999999999997e-32 3.8673999999999987e-32 1.205e-31 3.0621999999999986e-32 5.036999999999999e-31 4.6665e-32 1.2708e-30 6.4416e-32 1.4138e-30 9.92e-32 1.7357e-30 6.16e-32 1.661999999999999e-30 1.898e-31 1.7966e-30 7.45e-32 North 1.8875 0.5699 66.1279 0.0 0.0 107.0 0.0 1.0 5.4 5.497000000000001 0.015156250000000066 -99.0 1 z5_GND_10054 HRG14 J123640.76+621638.3 189.169846 62.277298 5.4 5.25 5.49 -21.24 -21.3 -21.17
189.15406288 62.26613748800001 12422.305 11895.628 -7.8e-33 3.6539e-32 1.55e-32 2.8852999999999996e-32 1.6699999999999999e-31 5.032499999999997e-32 2.276e-31 6.368399999999997e-32 2.531e-31 1.011e-31 2.734e-31 5.98e-32 5.733e-31 2.158e-31 3.27e-31 8.33e-32 North 0.0028 0.2024 -13.8633 12.0 0.0 0.0 0.0 2.0 5.4 5.043 0.05578125000000003 -99.0 1 z5_GND_13256 HRG14 J123636.97+621558.1 189.154037 62.266151 5.4 3.75 5.59 -20.05 -20.19 -19.68
189.19185134 62.242046255 11368.0 10449.247 4.719999999999999e-32 3.519699999999998e-32 8.8e-33 2.8243e-32 8.949999999999992e-32 5.0874e-32 3.0899999999999997e-31 6.252499999999998e-32 2.9149999999999996e-31 7.169999999999997e-32 3.418e-31 5.05e-32 5.02e-31 1.748e-31 5.0090000000000005e-31 7e-32 North 1.9426 0.046 65.8489 8.0 0.0 107.0 0.0 6.0 5.4 5.165 0.03671875000000005 -99.0 1 z5_GND_21949 HRG14 J123646.03+621431.4 189.191772 62.242043 5.4 1.1 5.71 -19.41 -19.61 -19.0
189.26380896 62.22541132600001 9356.657 9451.127 -2.7400000000000003e-32 3.6173e-32 6.4e-32 2.9340999999999996e-32 6.565999999999999e-31 5.032499999999997e-32 1.4761e-30 6.4477e-32 1.5780999999999998e-30 4.4299999999999995e-32 1.6503e-30 5.61e-32 1.6332e-30 1.9499999999999999e-31 1.6374e-30 7.92e-32 North 1.2003 0.3288 75.1327 0.0 0.0 0.0 0.0 1.0 5.4 5.432 0.0050000000000000044 -99.0 1 z5_GND_27870 HRG14 J123703.31+621331.5 189.263809 62.225407 5.4 5.24 5.5 -20.84 -20.9 -20.76
189.1856663 62.27350668800001 11539.583999999999 12336.979 3.4e-33 3.7027e-32 -1.91e-32 2.7084e-32 7.84e-32 4.4408e-32 2.2129999999999997e-31 5.758399999999997e-32 2.139e-31 9.49e-32 2.5729999999999997e-31 5.719999999999999e-32 4.882e-31 2.406e-31 3.378e-31 6.93e-32 North 0.01 0.7207 -81.2088 8.0 0.0 0.0 0.0 6.0 5.41 5.464 0.008424336973478842 -99.0 1 z5_GND_11042 HRG14 J123644.56+621624.6 189.185684 62.27350600000001 5.41 0.94 5.85 -18.39 -18.59 -18.03
189.27477685 62.284315395 9052.518 12985.563 4.75e-32 3.641699999999998e-32 -2.3599999999999997e-32 3.0804999999999994e-32 3.15e-32 4.7031e-32 1.5749999999999998e-31 6.197600000000001e-32 1.822e-31 3.9299999999999997e-32 1.9539999999999998e-31 5.219999999999998e-32 4.221e-31 2.046e-31 2.9819999999999997e-31 6.58e-32 North 0.0101 0.8736 -69.5938 8.0 0.0 107.0 0.0 6.0 5.41 5.2189999999999985 0.029797191887675618 -99.0 1 z5_GND_8691 HRG14 J123705.96+621703.5 189.274826 62.284302 5.41 1.09 6.32 -17.85 -18.19 -17.34
189.29582563 62.27032232 8464.279 12146.493 -1.83e-32 4.8738999999999996e-32 5.509999999999999e-32 3.5502e-32 2.417e-31 5.471700000000001e-32 4.584e-31 6.9235e-32 4.454e-31 7.34e-32 6.207e-31 6.329999999999999e-32 5.434e-31 1.445e-31 5.684e-31 7.84e-32 North 0.6432 0.0419 67.215 8.0 0.0 0.0 0.0 2.0 5.41 5.4579999999999975 0.00748829953198087 -99.0 1 z5_GND_11958 HRG14 J123711.00+621613.1 189.295837 62.27031700000001 5.41 0.91 5.64 -19.33 -19.48 -19.01
189.3063175 62.266297687 8171.0769999999975 11905.343 2.33e-32 4.154099999999998e-32 3.6499999999999997e-32 2.9158e-32 1.485e-31 4.4652e-32 1.2649999999999999e-31 5.3253e-32 6.21e-32 5.969999999999997e-32 1.0429999999999998e-31 6.01e-32 6.669999999999997e-32 1.9659999999999998e-31 3.606e-31 8.66e-32 North 4.6115 0.126 -66.8646 0.0 0.0 0.0 0.0 2.0 5.41 4.431 0.1527301092043682 -99.0 -99 z5_GND_13295 HRG14 J123713.52+621558.7 189.306335 62.266296 5.41 0.88 5.59 -19.92 -20.06 -19.47
189.27324954 62.267758411 9094.453000000001 11992.114 7.53e-32 3.8185999999999987e-32 5.94e-32 2.9096999999999993e-32 6.637999999999999e-31 4.8738999999999996e-32 1.4571999999999997e-30 6.301299999999997e-32 1.5735e-30 6.22e-32 1.5383000000000001e-30 5.38e-32 1.3469999999999999e-30 2.0389999999999998e-31 1.4187e-30 7.059999999999999e-32 North 0.7854 0.0414 71.9754 8.0 0.0 0.0 0.0 1.0 5.41 5.6179999999999986 0.03244929797191877 -99.0 -99 z5_GND_12817 HRG14 J123705.58+621603.9 189.273254 62.267754 5.41 5.28 5.52 -20.49 -20.55 -20.41
189.19506581 62.26751894 11277.382 11977.559 -1.1999999999999998e-33 4.0320999999999994e-32 -1.11e-32 2.9951e-32 1.1279999999999996e-31 4.8617e-32 1.898e-31 6.667299999999999e-32 2.4989999999999996e-31 9.449999999999999e-32 3.106e-31 5.769999999999997e-32 4.179e-31 2.169e-31 2.901e-31 7.91e-32 North 1.9182 0.2885 52.6015 0.0 0.0 0.0 0.0 2.0 5.41 5.811 0.06255850234009358 -99.0 -99 z5_GND_12904 HRG14 J123646.82+621603.0 189.195068 62.267513 5.41 1.05 6.04 -18.83 -19.09 -18.25
189.31535253 62.263847963 7918.606 11758.68 2.17e-32 3.8917999999999995e-32 5.8e-32 2.9585e-32 2.371e-31 4.4042e-32 6.690000000000001e-31 5.7218e-32 7.889e-31 6.28e-32 7.793999999999998e-31 6.11e-32 7.962e-31 2.009e-31 7.712999999999997e-31 8.060000000000001e-32 North 1.9301 0.3548 -43.2381 0.0 0.0 107.0 0.0 2.0 5.41 5.391 0.002964118564742609 -99.0 1 z5_GND_14131 HRG14 J123715.70+621549.8 189.315414 62.263824 5.41 5.21 5.53 -20.51 -20.53 -20.37
